,id,date,text,type,edited_date,parent_post_id,direct_reply_to,likes,language,textblob_polarity,vader_sentiment_positive,vader_sentiment_neutral,vader_sentiment_negative,vader_sentiment_compound,RuSentiment_positive,RuSentiment_neutral,RuSentiment_negative,user_screen_name
936,9dfRAZ3wyoB9hJrY-NtUim,2022-10-18T09:01:22Z,How does this movie have anything to do with political polarization?,Reply,2022-10-18T09:01:22Z,UgxLN6YMhUi1Z8oUZE94AaABAg,,0,en,,,,1.0,,,,,
937,9dfRAZ3wyoB9iWLRoFZ_pk,2022-11-17T01:53:41Z,Probably 80% of the people profiting most off this movie are guilty of all the shit it’s shedding a light on. But let’s give them all awards and praise them like Gods. 🙄,Reply,2022-11-17T01:53:41Z,UgxLN6YMhUi1Z8oUZE94AaABAg,,0,en,0.05,0.319,0.041,0.64,0.9194,,,,
938,UgzNGcHkM0JpWbT8hTB4AaABAg,2022-07-19T15:40:42Z,"This seems like an envious attempt at recycling what Ronin already uncovered. It's only relevant when a woman says it, right?",Thread,2022-07-19T15:40:42Z,,,1,en,0.2285714285714285,0.106,0.089,0.805,0.1027,,,,
939,UgzUjvaobV7MJufiSSd4AaABAg,2022-07-19T14:51:42Z,https://www.youtube.com/watch?v=y_9tfGWurMU&t=1s,Thread,2022-07-19T14:51:42Z,,,0,und,,,,,,,,,
940,UgxQBPyuT2E4rkFcSdt4AaABAg,2022-07-19T13:19:15Z,I think all women should go and see this movie!,Thread,2022-07-19T13:19:15Z,,,0,en,,,,1.0,,,,,
941,9df-i92zmEv9dfWEp4ZWg-,2022-07-19T18:03:28Z,i think all women should attend womens sports so they can pipe down about pay,Reply,2022-07-19T18:03:28Z,UgxQBPyuT2E4rkFcSdt4AaABAg,,1,en,-0.1555555555555555,,0.091,0.909,-0.1027,,,,
942,Ugzw1i7T3dBuC0zCbBl4AaABAg,2022-07-19T13:13:00Z,Andre Braugher so underrated one of your best actors,Thread,2022-07-19T13:13:00Z,,,0,en,1.0,0.344,,0.656,0.6369,,,,
943,UgwDww4zzjX0sQFn9MF4AaABAg,2022-07-19T12:07:29Z,"They going to show that picture of Oprah handing a girl to Weinstein, Hollywood having a casting couch long before the porn industry, or all that stuff that happened all the way back even in the 40's?  Even Shirley Temple, as a little girl,  wad exposed to that seedy world.  But yes Hollywood, I trust you'll give an accurate account.",Thread,2022-07-19T12:07:29Z,,,1,en,0.040625,0.121,0.015,0.863,0.8394,,,,
944,UgwgSYgTq0e67M4nhc14AaABAg,2022-07-19T09:28:35Z,She said the same last night,Thread,2022-07-19T09:28:35Z,,,0,en,,,,1.0,,,,,
945,UgxjLZBRF42JHs7nqpN4AaABAg,2022-07-19T06:18:34Z,"Can't wait to see this movie, that dirty bastard got what he deserved! Her actually should've gotten more in my opinion!",Thread,2022-07-19T06:18:34Z,,,0,en,-0.0416666666666666,,0.269,0.731,-0.7896,,,,
946,UgwTsutjwGNIs_uQdCp4AaABAg,2022-07-19T04:42:43Z,Who is playing ronan farrow ???,Thread,2022-07-19T04:42:43Z,,,0,en,,0.319,,0.681,0.327,,,,
947,UgyK8NJvnk_F1taxO1F4AaABAg,2022-07-19T04:37:39Z,"It's much bigger than Weinstein, but I'm glad the movie is focusing on Hollywood and not the national movement that people like Oprah and Meryl Streep tried to turn it into in order to take the attention off Hollywood.",Thread,2022-07-19T04:37:39Z,,,0,en,0.25,0.164,,0.836,0.8047,,,,
948,UgxssdIDnFc3N0KP1l14AaABAg,2022-07-19T03:20:56Z,I love real life stories - when they’re done well they’re the height of drama. I’m so glad Mr. Weinstein’s in prison.,Thread,2022-07-19T03:20:56Z,,,0,en,0.3999999999999999,0.323,0.105,0.572,0.7824,,,,
949,UgwGwQRsgEY8lNXpTMt4AaABAg,2022-07-19T03:09:38Z,This movie should be called me too.,Thread,2022-07-19T03:09:38Z,,,0,en,,,,1.0,,,,,
950,Ugw2yoi1EPOXeTf6S4h4AaABAg,2022-07-19T02:31:09Z,"I was caught by surprise when they revealed Harvey's name, this does seem promising.",Thread,2022-07-19T02:31:09Z,,,2,en,0.2,0.286,,0.714,0.5859,,,,
951,UgxHh7iEKfrL_dNMHax4AaABAg,2022-07-19T01:17:14Z,*Standing Ovation* 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,Thread,2022-07-19T01:17:14Z,,,1,en,,,,1.0,,,,,
952,Ugz-WTpDK4dG2CnVs5N4AaABAg,2022-07-18T23:54:49Z,Now do bill cosby,Thread,2022-07-18T23:54:49Z,,,0,en,,,,1.0,,,,,
953,UgwL1G0aHy1JsCQp2MV4AaABAg,2022-07-18T21:45:45Z,They should make the movie about Johnny Depp and Amber Turd in this exact tone.  The system.  We need to change the system.  That should always be the message.,Thread,2022-07-18T21:45:45Z,,,2,en,0.25,,,1.0,,,,,
954,9ddKt19qPGu9dhy3UUOWTb,2022-07-20T16:53:48Z,"It's Hollywood, if they think they can make money out of it they probably will",Reply,2022-07-20T16:53:48Z,UgwL1G0aHy1JsCQp2MV4AaABAg,,0,en,,,,1.0,,,,,
955,9ddKt19qPGu9dnilteSlbF,2022-07-22T22:35:38Z,"Gee, it's hard to tell who's side you were on...",Reply,2022-07-22T22:35:38Z,UgwL1G0aHy1JsCQp2MV4AaABAg,,0,en,-0.2916666666666667,,0.135,0.865,-0.1027,,,,
956,9ddKt19qPGu9ghRJvdy9EG,2022-10-03T01:33:08Z,True,Reply,2022-10-03T01:33:08Z,UgwL1G0aHy1JsCQp2MV4AaABAg,,0,vi,,,,,,,,,
957,UgwRVyM-yePHCrvx3CV4AaABAg,2022-07-18T20:14:30Z,How hard was it to cast an actress who wasn't harmed by Harvey? Actually Samantha Morton was fired by him off a movie for not being attractive enough.,Thread,2022-07-18T20:14:30Z,,,0,en,0.1270833333333333,0.075,0.218,0.707,-0.593,,,,
958,UgygykxlMHX1kPi01XF4AaABAg,2022-07-18T19:27:06Z,It's kind of wild that the movie about harvey weinstein feels like a movie harvey weinstein would have produced?,Thread,2022-07-18T19:27:06Z,,,0,en,0.35,0.122,,0.878,0.3612,,,,
959,Ugzw0AK-QXFh6Jin7oB4AaABAg,2022-07-18T19:13:25Z,"""how scripted do you want this to be""

Them: YES",Thread,2022-07-18T19:13:25Z,,,6,en,,0.372,,0.628,0.5766,,,,
960,UgziqSjRxXCikw4Rpu54AaABAg,2022-07-18T18:29:20Z,Bonobo ▲ Noctuary                   https://www.youtube.com/watch?v=ON74HM1W5qs,Thread,2022-07-18T18:29:20Z,,,0,en,,,,1.0,,,,,
961,UgyTnQWDmruqch8x-ot4AaABAg,2022-07-18T17:46:42Z,"“Can you imagine how many Harvey’s there are out there?”
That line made me sick to my stomach",Thread,2022-07-18T17:46:42Z,,,56,en,-0.1071428571428571,,0.163,0.837,-0.5106,,,,
962,UgxFAfG4f74CNhKf32l4AaABAg,2022-07-18T15:09:47Z,"Kinda funny that the industry that tried to hide these stories is the same one trying to sell this story, especially considering this is coming from Universal",Thread,2022-07-18T15:09:47Z,,,30,en,0.0625,0.089,0.058,0.853,0.228,,,,
963,Ugxv2z1-LMYoJPE8mB94AaABAg,2022-07-18T13:33:47Z,"""That's what.""
                  - She said",Thread,2022-07-18T13:33:47Z,,,0,en,,,,1.0,,,,,
964,UgzAwgXUpvI8xXw0LvR4AaABAg,2022-07-18T12:14:30Z,Bullshit,Thread,2022-07-18T12:14:30Z,,,2,sq,,,,,,,,,
965,Ugyo17hl_eT_m5E5Bst4AaABAg,2022-07-18T10:44:18Z,zoe kazan? Lets gooo,Thread,2022-07-18T10:44:18Z,,,0,nl,,,,,,,,,
966,UgxD1k0lyBP1ujmvZFl4AaABAg,2022-07-18T09:24:13Z,Harvey weinstein had destroy Samanta Morton carrer and is grear to have her in this,Thread,2022-07-18T09:24:13Z,,,0,en,-0.2,,0.2,0.8,-0.5423,,,,
967,UgzLl8oo2SOf-7ApSw94AaABAg,2022-07-18T07:05:14Z,Too bad it’s the NYT’s tho ….,Thread,2022-07-18T07:05:14Z,,,0,en,-0.6999999999999998,,0.368,0.632,-0.5423,,,,
968,UgxSPD-a3f_lm6i7g5J4AaABAg,2022-07-18T05:45:44Z,"If I remember correctly, the police wanted to arrest & prosecute Harvey Weinstein after the Italian woman got him on tape admitting he had grab her breasts. Then the Attorney General made sure that didn’t happen & a tabloid newspaper rider or owner used that paper to internationally smear the woman daily until she was forced to turn over the “only” copy of the tape, i.e. evidence of a crime, & sign a non-disclosure agreement with Harvey. Why has no one investigated those men, especially the attorney general, & attempted to arrest & prosecute them for conspiracy &  participating in a crime of sexual harassment & assault? WHY??? If these powers that be really want to change the system & right things for Harvey’s victims holding those men publicly & criminal responsible is the start to that & is even more important than putting Harvey in prison in my opinion because without these willing criminal conspirators in places of power the Harveys of the world can’t get away with these crimes for decades.",Thread,2022-07-18T05:45:44Z,,,0,en,0.0867857142857142,0.067,0.215,0.718,-0.9852,,,,
969,9dbc0bGpvhq9ddBGDBI-ar,2022-07-18T20:21:40Z,"He never said he had touched her without consent. The part of the recording usually played is the moment when he felt uncomfortable and nervous, he didn't want to argue in the middle of the hotel, and also they'd just met an undercover police officer pretending to be a paparazzi (it was police that asked her to wear a wire).  They spent together considerably more time than we hear in this short recording...",Reply,2022-07-18T20:21:40Z,UgxSPD-a3f_lm6i7g5J4AaABAg,,0,en,-0.0583333333333333,0.073,0.096,0.831,-0.1906,,,,
970,UgzT4iBiRGjWQvEghkB4AaABAg,2022-07-18T05:21:37Z,NY times is a joke and they cover for criminals,Thread,2022-07-18T05:21:37Z,,,0,en,,0.158,0.266,0.576,-0.3612,,,,
971,UgyW7AZhYHifXpfWsJR4AaABAg,2022-07-18T04:36:22Z,That's a bruh moment,Thread,2022-07-18T04:36:22Z,,,0,en,,,,1.0,,,,,
972,Ugw0qAbhOJx5pxXRhkN4AaABAg,2022-07-18T04:13:21Z,The next All The President’s Men and Spotlight,Thread,2022-07-18T04:13:21Z,,,0,en,,,,1.0,,,,,
973,Ugz03HXfLjV6v3RRimN4AaABAg,2022-07-18T03:22:24Z,The most propoganda driven newspaper,Thread,2022-07-18T03:22:24Z,,,0,en,0.5,,,1.0,,,,,
974,Ugwh5Kw9gFu_JYEs7p14AaABAg,2022-07-18T02:24:43Z,"Y'all participated. You all did 'em double monkey back flips on the couch to land that role. Because you knew: if you don't, some other woman will.",Thread,2022-07-18T02:24:43Z,,,0,en,-0.04375,,,1.0,,,,,
975,Ugx_WWBkcUGQuJrs4v94AaABAg,2022-07-18T02:24:16Z,"Biden killed the Me Too movement.
He sexually abused 9 Dem women, showered with his daughter, and nobody cares.",Thread,2022-07-18T02:24:16Z,,,1,en,0.15,0.112,0.291,0.597,-0.7003,,,,
976,9dbFy2UA4cW9dgVx_ABaGY,2022-07-20T03:20:13Z,Yeah but he doesn’t remember,Reply,2022-07-20T03:20:13Z,Ugx_WWBkcUGQuJrs4v94AaABAg,,0,en,,0.286,,0.714,0.1531,,,,
977,9dbFy2UA4cW9elhQd2NY_h,2022-08-16T00:16:46Z,"At least Joe Biden didn't lock all the Uyghurs to be killed, restricts Hong Kong and Taiwan and make Tibet his enemy",Reply,2022-08-16T00:17:15Z,Ugx_WWBkcUGQuJrs4v94AaABAg,,0,en,-0.25,,0.352,0.648,-0.8834,,,,
978,9dbFy2UA4cW9eljUG8zV-e,2022-08-16T00:34:44Z,@@abrahamlupis9354 Nah but his son took a bunch of money from the guy who did,Reply,2022-08-16T00:34:44Z,Ugx_WWBkcUGQuJrs4v94AaABAg,@abrahamlupis9354,1,en,,,0.085,0.915,-0.0516,,,,
979,UgzJkMP5HjfNqlwHDjh4AaABAg,2022-07-18T01:44:28Z,"Nothing will ever change as long as women continue to embrace the  religious patriarchy.  This film is just a tiny part of the systemic misogyny and sexism that is deeply embedded in American culture, and most cultures around the world. The only way this ends is to embrace science over myth and leave all patriarchal religions to die. I'm not holding my breath. Women have been brainwashed for centuries upon centuries and it's extremely difficult to find another way. Very few have the courage and strength to do it. So this garbage isn't ever going to end.",Thread,2022-07-18T01:44:28Z,,,0,en,-0.0344444444444444,0.101,0.072,0.826,0.4779,,,,
980,UgzZ4s-k8NPfOVYlMHR4AaABAg,2022-07-18T01:35:06Z,"1:25 So awesome and meta that Samantha Morton is in this. Years ago, she was the director's first choice for the female lead role in The Brothers Grimm, until the film's producer said no because, ""Matt and Heath would never want to f*ck that."" The producer was Harvey Weinstein :-)",Thread,2022-07-18T01:35:06Z,,,22,en,0.4375,0.119,0.061,0.82,0.6452,,,,
981,UgwzGpWij3_T-5FIAH54AaABAg,2022-07-18T01:06:57Z,"So, we're sending Hollywood to hell with gasoline draws on then?",Thread,2022-07-18T01:06:57Z,,,1,en,,,0.315,0.685,-0.6808,,,,
982,Ugxtd-EIz9AanM-pfCV4AaABAg,2022-07-18T00:31:07Z,HARVEY WEINSTEIN OR JEFFREY EPSTEIN?,Thread,2022-07-18T00:31:07Z,,,0,so,,,,,,,,,
983,UgwVeHaOmWjj443QPuR4AaABAg,2022-07-17T23:04:18Z,thats what she said,Thread,2022-07-17T23:04:18Z,,,0,en,,,,1.0,,,,,
984,UgzZ-HeF-CLQfoRUB8l4AaABAg,2022-07-17T19:32:44Z,This looks verrryyy intriguing and timely to have a movie made on this monster of a person and a big center of the metoo movement. Can't wait to see it.,Thread,2022-07-17T19:32:44Z,,,5,en,0.0666666666666666,,,1.0,,,,,
985,UgzwHbDCLGrUxPJmhBh4AaABAg,2022-07-17T19:27:54Z,"The timing is epic given the current situations unfolding here in the U.S. Speaking to progressive women in particular, if we don't find a way to stand together, we can't rise together to change the tide. This isn't just about the oppressive actions of entitled men (not referring to all men), it is also revealing how fragmented, complacent, and insecure we have been with each other. Change starts with each of us taking accountability for our negative beliefs and behaviors, working through our insecurities, and reprogramming our behavior as individuals. From there the gaps organically close and the collective shifts. This isn't about blaming ourselves or other women. It is recognizing that we have the power to change our circumstances and taking the necessary actions to do so.",Thread,2022-07-17T19:27:54Z,,,34,en,-0.0979166666666666,0.034,0.096,0.87,-0.8211,,,,
986,Ugyn1iFY6sh7XwfINPB4AaABAg,2022-07-17T19:02:37Z,this is beautiful,Thread,2022-07-17T19:02:37Z,,,1,en,0.85,0.661,,0.339,0.5994,,,,
987,UgwckXGt_eyFSk6xMCd4AaABAg,2022-07-17T18:02:31Z,Is this going to be on Netflix?,Thread,2022-07-17T18:02:31Z,,,0,en,,,,1.0,,,,,
988,9daMY71crPt9dnixZY2BCB,2022-07-22T22:37:14Z,"This is from Universal Pictures, the Peacock service will probably get first dibs.",Reply,2022-07-22T22:37:14Z,UgwckXGt_eyFSk6xMCd4AaABAg,,0,en,0.125,,,1.0,,,,,
989,UgxpbqozmAsagthZn6x4AaABAg,2022-07-17T17:51:45Z,"All is well and necessary, only it is difficult for me to imagine that someone (men above all) would want to go and see this film at the cinema. But I repeat: all is well and necessary!",Thread,2022-07-17T17:51:45Z,,,5,en,-0.1,0.14,0.043,0.817,0.4389,,,,
990,9daLJLZYZKg9dugpgV_Oyo,2022-07-25T15:33:22Z,"Why wouldn't men want to see this film ? Not all men endorse, promote and support patriarchy, you know...",Reply,2022-07-25T15:33:22Z,UgxpbqozmAsagthZn6x4AaABAg,,2,en,,0.226,0.136,0.639,0.4795,,,,
991,UgxbmEfSnjsrqUovXQV4AaABAg,2022-07-17T15:17:23Z,"When will the journalists go after those who did “this” to children?  Every single person who visited Epstein’s island should be investigated.  We know who they all are, someone liked the list online.",Thread,2022-07-17T15:17:23Z,,,8,en,0.2642857142857143,0.08,,0.92,0.4215,,,,
992,UgypXZHJxaxlokxviih4AaABAg,2022-07-17T14:53:44Z,"The world needs great movies about journalists doing their job and revealing real unbiased truth with facts instead of the opinionated pieces of shit stories the news run daily. 

Hopefully James O’Keefe at Project Veritas will be approached by a studio interested in making that kind of movie one day.
I pray that James O’Keefe can get together with Matt Walsh and Ben Shapiro and make a true, real journalistic Docufilm happen some day.",Thread,2022-07-17T14:53:44Z,,,0,en,0.275,0.193,0.054,0.753,0.9042,,,,
993,9da0wUsDNNE9dfDYd9Kn_x,2022-07-19T15:20:09Z,"Fuck Project Veritas and Daily Wire.
Both are incredibly biased groups that shouldn’t be brought up as objective.",Reply,2022-07-19T15:20:09Z,UgypXZHJxaxlokxviih4AaABAg,,0,en,0.125,,0.269,0.731,-0.7089,,,,
994,9da0wUsDNNE9dnkQNKwwRt,2022-07-22T22:50:02Z,"James O'Keefe is a tool for conservatives, even before the influence of Trump.",Reply,2022-07-22T22:50:02Z,UgypXZHJxaxlokxviih4AaABAg,,0,en,,,,1.0,,,,,
995,UgwDBGwq8asJwTGhMLh4AaABAg,2022-07-17T14:52:37Z,Whoa!,Thread,2022-07-17T14:52:37Z,,,1,sw,,,,,,,,,
996,UgxBJWSY4XlZK_dNXWB4AaABAg,2022-07-17T13:11:04Z,lol,Thread,2022-07-17T13:11:04Z,,,0,es,,,,,,,,,
997,Ugy06of98EsH4gLP-l14AaABAg,2022-07-17T09:59:45Z,Don't think this will be considered for Oscar nominations as AMPAS and Hollyweird execs want to brush their association with Weinstein and his ilk under their red carpet. The irony is the producers of this movie turned a blind eye to Weinsteins behaviour for years.,Thread,2022-07-17T11:08:20Z,,,0,en,-0.25,0.028,0.083,0.89,-0.3818,,,,
998,9d_VIEWximB9dd4ON3LElu,2022-07-18T19:21:37Z,@Noel But his ex did and he did nothing when she told him Weinstein hit on her.,Reply,2023-11-16T12:59:30Z,Ugy06of98EsH4gLP-l14AaABAg,,0,en,,,,1.0,,,,,
999,9d_VIEWximB9dd6xPUc_dF,2022-07-18T19:44:01Z,@Noel Yes he is but powerful actors like him and his wife should have spoken out and many victims could have been saved from this monster.,Reply,2023-10-30T15:31:04Z,Ugy06of98EsH4gLP-l14AaABAg,,0,en,0.4,0.353,0.083,0.564,0.8608,,,,
1000,Ugy9h3ggF1NLIVmOFAF4AaABAg,2022-07-17T09:39:40Z,CAPTAIN HOLT!!!!!!!!!!!!!!!!!!,Thread,2022-07-17T09:39:40Z,,,0,vi,,,,,,,,,
1001,Ugw4neYyLXqA2kbSqWx4AaABAg,2022-07-17T09:22:21Z,there’s just something about Hollywood patting itself on the back for taking down Harvey all while for over 15 years he was a open secret in the industry,Thread,2022-07-17T09:22:21Z,,,0,en,-0.1388888888888889,,,1.0,,,,,
1002,UgyBUCU-PdGrNwswiL14AaABAg,2022-07-17T09:19:27Z,"No, this does not address Sexual Harassment, it only addresses women harassment .",Thread,2022-07-17T09:19:27Z,,,1,en,0.25,0.164,0.202,0.634,-0.1655,,,,
1003,9d_Qg8v3uj09daFPV0bV4h,2022-07-17T17:00:10Z,Woke woke woke,Reply,2022-07-17T17:00:10Z,UgyBUCU-PdGrNwswiL14AaABAg,,0,af,,,,,,,,,
1004,9d_Qg8v3uj09ddAcxJHnol,2022-07-18T20:16:10Z,which mainly happens to women you goof,Reply,2022-07-18T20:16:10Z,UgyBUCU-PdGrNwswiL14AaABAg,,0,en,0.1666666666666666,,,1.0,,,,,
1005,UgwPL7__xBwWrozfXyJ4AaABAg,2022-07-17T08:22:50Z,Movies like this need to be made.,Thread,2022-07-17T08:22:50Z,,,193,af,,,,,,,,,
1006,UgyQVroasIb83kzjG6t4AaABAg,2022-07-17T08:22:40Z,even the music sounds very spotlight-esque,Thread,2022-07-17T08:22:40Z,,,0,en,0.2,,,1.0,,,,,
1007,Ugy9kPVPrm4rKZ4v_eV4AaABAg,2022-07-17T08:14:37Z,"I hope ""this"" wont go to Oscar. Everyone tired of MeToo.",Thread,2022-07-17T08:14:37Z,,,3,en,-0.4,0.196,0.196,0.608,,,,,
1008,UgzzEiZEAFhnxV9E23J4AaABAg,2022-07-17T06:04:52Z,I had goosebumps continuously and even after watching it,Thread,2022-07-17T06:04:52Z,,,1,en,,,,1.0,,,,,
1009,9d_4Pz-VJDp9hWCxEoWVY8,2022-10-23T04:08:04Z,that was funny,Reply,2022-10-23T04:08:04Z,UgzzEiZEAFhnxV9E23J4AaABAg,,0,en,0.25,0.592,,0.408,0.4404,,,,
1010,9d_4Pz-VJDp9ifjESiRsLp,2022-11-21T02:42:43Z,Why lol,Reply,2022-11-21T02:42:43Z,UgzzEiZEAFhnxV9E23J4AaABAg,,0,cy,,,,,,,,,
1011,9d_4Pz-VJDp9ifxgoyo3Op,2022-11-21T04:49:04Z,@@gin8505 cause I could relate to all the victims around the world due to my personal experiences,Reply,2022-11-21T04:49:04Z,UgzzEiZEAFhnxV9E23J4AaABAg,@gin8505,0,en,-0.0625,,0.133,0.867,-0.3182,,,,
1012,9d_4Pz-VJDp9ifxmR43Ppv,2022-11-21T04:49:50Z,"@@Ouioui555 yeah for you, people like you who lack empathy will find every tragic event funny",Reply,2022-11-21T04:49:50Z,UgzzEiZEAFhnxV9E23J4AaABAg,@Ouioui555,0,en,-0.25,0.332,0.231,0.437,0.3182,,,,
1013,Ugx5SMVk3u_vrTsPMK14AaABAg,2022-07-17T04:23:59Z,"She said “No one will be believe you, because you’re a man, tell the world Johnny, tell them” -Amber the abuser Heard, but Hollywood only believes men are the abusers",Thread,2022-07-17T04:23:59Z,,,2,en,,,0.205,0.795,-0.802,,,,
1014,UgzouoAznPcz8SdZO8V4AaABAg,2022-07-17T04:20:53Z,"Is this movie about Amber Heard? Oh wait she was the abuser, like so many other women, but they won’t make a movie about them, are they?",Thread,2022-07-17T04:20:53Z,,,4,en,0.1875,0.06,0.09,0.85,-0.2287,,,,
1015,9dZtWI0acBZ9elhpgI95Wh,2022-08-16T00:20:20Z,the same with Dylan Farrow being manipulated,Reply,2022-08-16T00:20:20Z,UgzouoAznPcz8SdZO8V4AaABAg,,0,en,,,0.302,0.698,-0.3818,,,,
1016,9dZtWI0acBZ9gsa95k3FVR,2022-10-07T09:30:41Z,"To be fair Harvey Weinstein is quite a bit of a bigger problem than Amber, so there's that...

...and secondly, the excellent movie ""Gone Girl"" exists as a great example of Hollywood having at least addressed abusive women.",Reply,2022-10-07T09:30:41Z,UgzouoAznPcz8SdZO8V4AaABAg,,0,en,0.3666666666666667,0.202,0.138,0.66,0.4939,,,,
1017,UgycRJ66tvWjmoVvmVx4AaABAg,2022-07-17T04:12:46Z,"Zoe from 
In Your Eyes.",Thread,2022-07-17T04:12:46Z,,,0,en,,,,1.0,,,,,
1018,Ugw43UwaFp7byjURxDV4AaABAg,2022-07-17T02:49:57Z,"The New York Times a former newspaper, is sadly unable to to much investigative reporting anymore. Alas, so many stories left unprinted.",Thread,2022-07-17T02:49:57Z,,,1,en,-0.0090909090909091,,0.197,0.803,-0.5994,,,,
1019,UgzpRSClFLlOlNh4QLd4AaABAg,2022-07-17T02:34:35Z,I wonder if Ronan Farrow is represented in this.,Thread,2022-07-17T02:34:35Z,,,1,en,,,,1.0,,,,,
1020,UgxuGS6xLWLi7HmC81J4AaABAg,2022-07-17T01:24:42Z,"I was molested as a boy. 
Justice for ALL children.
Going to be 39 as of 12-11-1983.
You never FORGET...



...ESP...",Thread,2022-07-17T01:24:42Z,,,8,en,,0.212,0.109,0.679,0.4036,,,,
1021,UgxRTqaK_BAzUbZG7Dt4AaABAg,2022-07-17T01:21:09Z,She Said kiss my ass boris johnson,Thread,2022-07-17T01:21:09Z,,,1,en,,0.248,0.31,0.442,-0.1779,,,,
1022,UgzlVf2vjDQJfjvsqJl4AaABAg,2022-07-17T00:13:28Z,How The hell did I get here from John F Kennedy assassination”?,Thread,2022-07-17T00:13:28Z,,,2,en,,,0.295,0.705,-0.6808,,,,
1023,Ugw-2ffLkrb0LQwYCB94AaABAg,2022-07-16T23:41:23Z,Who else came here expecting this was a film by Michael Scott,Thread,2022-07-16T23:41:23Z,,,2,en,,,,1.0,,,,,
1024,UgyywOXYIO4GjDkFZpl4AaABAg,2022-07-16T21:48:39Z,"Fabulous cast..... can't wait to see it! 
😎👍",Thread,2022-07-16T21:48:39Z,,,8,en,0.5,0.378,,0.622,0.7712,,,,
1025,9dZBcVgPest9iwuyo2GScN,2022-11-27T18:52:23Z,Enjoy all the empty seats around you.,Reply,2022-11-27T18:52:23Z,UgyywOXYIO4GjDkFZpl4AaABAg,,0,en,0.15,0.32,0.18,0.5,0.34,,,,
1026,UgyoIZgEjUBBMAQm5EF4AaABAg,2022-07-16T21:42:32Z,"The 'system protecting abusers' all got away, those involved in protecting them probably helped to make this movie too.",Thread,2022-07-16T21:42:32Z,,,2,en,,,0.167,0.833,-0.5574,,,,
1027,UgxZB1nQqfXZ4sfRXA94AaABAg,2022-07-16T21:18:20Z,She Said she was 12,Thread,2022-07-16T21:18:20Z,,,0,en,,,,1.0,,,,,
1028,UgxG7Em9ZWnlE2gqNER4AaABAg,2022-07-16T20:39:52Z,"Are they going to have the courage to talk about the parties Weinstein went to in Paris, France with Epstein bringing him underage girls to sleep with him?",Thread,2022-07-16T20:39:52Z,,,0,en,,0.185,,0.815,0.7096,,,,
1029,Ugy-oOHoS7Pg8UOtDa54AaABAg,2022-07-16T20:37:02Z,That’s what,Thread,2022-07-16T20:37:02Z,,,0,en,,,,1.0,,,,,
1030,UgxwYAlvDYGdAsik6Tp4AaABAg,2022-07-16T20:16:50Z,"From The Producers of 12 Years A Slave

Academy Award Nominee CAREY MULLIGAN

Academy Award Winner ZOE KAZAN

WILL YOU GO ON THE RECORD?

SHE SAID

A TRUE STORY

IN THEATRES THIS NOVEMBER",Thread,2022-07-16T20:16:50Z,,,0,en,0.35,0.331,,0.669,0.9364,,,,
1031,UgyJ2s-f_d20x54F2IB4AaABAg,2022-07-16T19:04:55Z,So this is what Captain Holt did after retiring from the NYPD...,Thread,2022-07-16T19:04:55Z,,,0,en,,,,1.0,,,,,
1032,Ugyi2mzmhAszHQxs38R4AaABAg,2022-07-16T17:04:00Z,Hollywood making a movie about sexual harassment even though it’s probably one of the top industries where it’s most prevalent lol,Thread,2022-07-16T17:04:00Z,,,25,en,0.575,0.185,0.133,0.682,0.0972,,,,
1033,Ugx9hjnXURVU27yX5tp4AaABAg,2022-07-16T15:11:52Z,I think what gets me is that Hollywood knew what Weinstein did or was doing for at least two decades and they still protected him. I wonder if She Said is also going to cover Ronan Farrow in this?,Thread,2022-07-16T15:11:52Z,,,0,en,-0.3,0.071,,0.929,0.4404,,,,
1034,9dYUDNivNgr9dYZYbHD8S-,2022-07-16T15:58:27Z,That's what I'm surprised about. He's the one that gets talked about the most in regards to the investigation of this case and he doesn't appear to be in this trailer or get referenced unless they're keeping his appearance a surprise.,Reply,2022-07-16T15:58:27Z,Ugx9hjnXURVU27yX5tp4AaABAg,,5,en,0.3,0.093,,0.907,0.4588,,,,
1035,9dYUDNivNgr9dY_c8hBeqc,2022-07-16T16:07:49Z,"@@codyhoskins1319 and maybe I’m remembering this wrong, but wasn’t Ronan Farrow originally the first one to expose Weinstein?",Reply,2022-07-16T16:07:49Z,Ugx9hjnXURVU27yX5tp4AaABAg,@codyhoskins1319,0,en,0.0416666666666666,,0.219,0.781,-0.496,,,,
1036,9dYUDNivNgr9dYb6xihVag,2022-07-16T16:20:54Z,@@scottibrown3274 I used to think he wrote a book at the time but I found it was only an article for the New Yorker. He covered a lot on the matter and helped get it out to the public but I don't really know whether he or these two women came before the other on revealing it in print.,Reply,2022-07-16T16:20:54Z,Ugx9hjnXURVU27yX5tp4AaABAg,@scottibrown3274,4,en,0.0422727272727272,0.02,,0.98,0.0387,,,,
1037,9dYUDNivNgr9dYvBy289t5,2022-07-16T19:16:20Z,@@codyhoskins1319 They made him the scapegoat. Everything needs a title to the media. #MeToo was a women’s narrative that was stolen by news media to attack those same women. Weinstein was a household movie name that they changed into a “demons” display narrative. Narrative is easy to control. Propaganda is gross. This movie included. Acting like they did something about the culture because they put a name on it. Nope. BS,Reply,2022-07-16T19:21:13Z,Ugx9hjnXURVU27yX5tp4AaABAg,@codyhoskins1319,0,en,0.0666666666666666,0.066,0.173,0.761,-0.8271,,,,
